Date,Store,SKU,InventoryLevel,DemandForecast,DaysToStockout,StockoutUrgency
2023-02-11,Store001,SKU003,72,12.142857142857142,5.929411764705883,Urgent
2023-02-11,Store002,SKU001,48,13.714285714285714,3.5,Urgent
2023-02-11,Store002,SKU002,49,9.142857142857142,5.359375,Urgent
2023-02-11,Store002,SKU003,59,8.142857142857142,7.24561403508772,Normal
2023-02-11,Store003,SKU001,69,12.714285714285714,5.426966292134832,Urgent
2023-02-11,Store003,SKU002,88,10.142857142857142,8.67605633802817,Normal
2023-02-11,Store003,SKU003,15,7.428571428571429,2.019230769230769,Critical
2023-02-12,Store001,SKU001,37,11.571428571428571,3.197530864197531,Urgent
2023-02-12,Store001,SKU002,27,10.285714285714286,2.625,Critical
2023-02-12,Store001,SKU003,93,11.857142857142858,7.843373493975903,Normal
2023-02-12,Store002,SKU001,54,12.857142857142858,4.2,Urgent
2023-02-12,Store002,SKU002,39,10.0,3.9,Urgent
2023-02-12,Store002,SKU003,86,8.142857142857142,10.56140350877193,Normal
2023-02-12,Store003,SKU001,14,12.0,1.1666666666666667,Critical
2023-02-12,Store003,SKU002,55,9.428571428571429,5.833333333333333,Urgent
2023-02-12,Store003,SKU003,65,7.285714285714286,8.92156862745098,Normal
2023-02-13,Store001,SKU001,56,11.0,5.090909090909091,Urgent
2023-02-13,Store001,SKU002,37,9.857142857142858,3.753623188405797,Urgent
2023-02-13,Store001,SKU003,56,11.571428571428571,4.839506172839506,Urgent
2023-02-13,Store002,SKU001,44,11.142857142857142,3.948717948717949,Urgent
2023-02-13,Store002,SKU002,26,8.714285714285714,2.9836065573770494,Critical
2023-02-13,Store002,SKU003,28,7.571428571428571,3.69811320754717,Urgent
2023-02-13,Store003,SKU001,68,10.428571428571429,6.520547945205479,Urgent
2023-02-13,Store003,SKU002,23,9.714285714285714,2.3676470588235294,Critical
2023-02-13,Store003,SKU003,85,7.0,12.142857142857142,Normal
2023-02-14,Store001,SKU001,67,12.571428571428571,5.329545454545455,Urgent
2023-02-14,Store001,SKU002,78,10.0,7.8,Normal
2023-02-14,Store001,SKU003,18,11.571428571428571,1.5555555555555556,Critical
2023-02-14,Store002,SKU001,85,11.0,7.7272727272727275,Normal
2023-02-14,Store002,SKU002,20,9.428571428571429,2.121212121212121,Critical
2023-02-14,Store002,SKU003,61,8.0,7.625,Normal
2023-02-14,Store003,SKU001,35,9.714285714285714,3.6029411764705883,Urgent
2023-02-14,Store003,SKU002,72,9.714285714285714,7.411764705882353,Normal
2023-02-14,Store003,SKU003,86,6.714285714285714,12.808510638297872,Normal
2023-02-15,Store001,SKU001,79,12.571428571428571,6.284090909090909,Urgent
2023-02-15,Store001,SKU002,88,11.285714285714286,7.7974683544303796,Normal
2023-02-15,Store001,SKU003,71,10.857142857142858,6.539473684210526,Urgent
2023-02-15,Store002,SKU001,96,11.428571428571429,8.4,Normal
2023-02-15,Store002,SKU002,42,9.142857142857142,4.59375,Urgent
2023-02-15,Store002,SKU003,55,7.142857142857143,7.699999999999999,Normal
2023-02-15,Store003,SKU001,85,9.714285714285714,8.75,Normal
2023-02-15,Store003,SKU002,42,9.571428571428571,4.388059701492537,Urgent
2023-02-15,Store003,SKU003,29,7.428571428571429,3.9038461538461537,Urgent
2023-02-16,Store001,SKU001,66,13.428571428571429,4.914893617021277,Urgent
2023-02-16,Store001,SKU002,65,10.714285714285714,6.066666666666667,Urgent
2023-02-16,Store001,SKU003,23,8.285714285714286,2.775862068965517,Critical
2023-02-16,Store002,SKU001,19,10.857142857142858,1.75,Critical
2023-02-16,Store002,SKU002,31,9.142857142857142,3.390625,Urgent
2023-02-16,Store002,SKU003,21,9.142857142857142,2.296875,Critical
2023-02-16,Store003,SKU001,30,8.571428571428571,3.5,Urgent
2023-02-16,Store003,SKU002,75,9.857142857142858,7.608695652173913,Normal
2023-02-16,Store003,SKU003,54,8.142857142857142,6.631578947368421,Urgent
2023-02-17,Store001,SKU001,90,13.0,6.923076923076923,Urgent
2023-02-17,Store001,SKU002,77,10.428571428571429,7.383561643835616,Normal
2023-02-17,Store001,SKU003,62,8.714285714285714,7.114754098360656,Normal
2023-02-17,Store002,SKU001,52,11.428571428571429,4.55,Urgent
2023-02-17,Store002,SKU002,45,9.714285714285714,4.632352941176471,Urgent
2023-02-17,Store002,SKU003,22,8.714285714285714,2.5245901639344264,Critical
2023-02-17,Store003,SKU001,10,8.857142857142858,1.129032258064516,Critical
2023-02-17,Store003,SKU002,89,9.428571428571429,9.43939393939394,Normal
2023-02-17,Store003,SKU003,56,7.857142857142857,7.127272727272728,Normal
2023-02-18,Store001,SKU001,91,13.428571428571429,6.776595744680851,Urgent
2023-02-18,Store001,SKU002,89,9.142857142857142,9.734375,Normal
2023-02-18,Store001,SKU003,26,8.714285714285714,2.9836065573770494,Critical
2023-02-18,Store002,SKU001,74,9.142857142857142,8.09375,Normal
2023-02-18,Store002,SKU002,99,8.714285714285714,11.360655737704919,Normal
2023-02-18,Store002,SKU003,70,8.714285714285714,8.032786885245903,Normal
2023-02-18,Store003,SKU001,26,9.285714285714286,2.8,Critical
2023-02-18,Store003,SKU002,85,10.428571428571429,8.150684931506849,Normal
2023-02-18,Store003,SKU003,75,8.428571428571429,8.898305084745763,Normal
2023-02-19,Store001,SKU001,48,11.571428571428571,4.148148148148148,Urgent
2023-02-19,Store001,SKU002,13,10.857142857142858,1.1973684210526314,Critical
2023-02-19,Store001,SKU003,62,9.0,6.888888888888889,Urgent
2023-02-19,Store002,SKU001,50,10.428571428571429,4.794520547945205,Urgent
2023-02-19,Store002,SKU002,13,9.0,1.4444444444444444,Critical
2023-02-19,Store002,SKU003,46,10.285714285714286,4.472222222222222,Urgent
2023-02-19,Store003,SKU001,79,10.142857142857142,7.788732394366198,Normal
2023-02-19,Store003,SKU002,46,10.857142857142858,4.2368421052631575,Urgent
2023-02-19,Store003,SKU003,99,8.285714285714286,11.948275862068964,Normal
2023-02-20,Store001,SKU001,97,12.714285714285714,7.629213483146068,Normal
2023-02-20,Store001,SKU002,54,10.571428571428571,5.108108108108108,Urgent
2023-02-20,Store001,SKU003,66,9.285714285714286,7.107692307692307,Normal
2023-02-20,Store002,SKU001,37,12.0,3.0833333333333335,Urgent
2023-02-20,Store002,SKU002,49,8.142857142857142,6.017543859649123,Urgent
2023-02-20,Store002,SKU003,92,10.285714285714286,8.944444444444445,Normal
2023-02-20,Store003,SKU001,46,11.142857142857142,4.128205128205129,Urgent
2023-02-20,Store003,SKU002,69,10.714285714285714,6.44,Urgent
2023-02-20,Store003,SKU003,57,9.0,6.333333333333333,Urgent
2023-02-21,Store001,SKU001,59,13.285714285714286,4.440860215053763,Urgent
2023-02-21,Store001,SKU002,46,8.857142857142858,5.193548387096774,Urgent
2023-02-21,Store001,SKU003,62,8.571428571428571,7.233333333333333,Normal
2023-02-21,Store002,SKU001,38,12.571428571428571,3.022727272727273,Urgent
2023-02-21,Store002,SKU002,17,7.857142857142857,2.1636363636363636,Critical
2023-02-21,Store002,SKU003,41,10.428571428571429,3.931506849315068,Urgent
2023-02-21,Store003,SKU001,50,11.142857142857142,4.487179487179487,Urgent
2023-02-21,Store003,SKU002,76,10.857142857142858,7.0,Urgent
2023-02-21,Store003,SKU003,47,9.857142857142858,4.768115942028985,Urgent
2023-02-22,Store001,SKU001,28,12.857142857142858,2.1777777777777776,Critical
2023-02-22,Store001,SKU002,22,7.571428571428571,2.905660377358491,Critical
2023-02-22,Store001,SKU003,42,8.142857142857142,5.157894736842105,Urgent
2023-02-22,Store002,SKU001,74,11.0,6.7272727272727275,Urgent
2023-02-22,Store002,SKU002,48,7.571428571428571,6.339622641509434,Urgent
2023-02-22,Store002,SKU003,83,11.285714285714286,7.354430379746835,Normal
2023-02-22,Store003,SKU001,75,11.285714285714286,6.6455696202531644,Urgent
2023-02-22,Store003,SKU002,86,11.571428571428571,7.432098765432099,Normal
2023-02-22,Store003,SKU003,69,10.142857142857142,6.802816901408451,Urgent
2023-02-23,Store001,SKU001,97,12.0,8.083333333333334,Normal
2023-02-23,Store001,SKU002,71,7.714285714285714,9.203703703703704,Normal
2023-02-23,Store001,SKU003,50,8.571428571428571,5.833333333333334,Urgent
2023-02-23,Store002,SKU001,10,12.285714285714286,0.813953488372093,Critical
2023-02-23,Store002,SKU002,32,7.714285714285714,4.148148148148148,Urgent
2023-02-23,Store002,SKU003,28,9.571428571428571,2.925373134328358,Critical
2023-02-23,Store003,SKU001,76,11.142857142857142,6.820512820512821,Urgent
2023-02-23,Store003,SKU002,79,12.285714285714286,6.430232558139535,Urgent
2023-02-23,Store003,SKU003,42,9.714285714285714,4.3235294117647065,Urgent
2023-02-24,Store001,SKU001,44,12.285714285714286,3.581395348837209,Urgent
2023-02-24,Store001,SKU002,91,7.857142857142857,11.581818181818182,Normal
2023-02-24,Store001,SKU003,23,8.428571428571429,2.7288135593220337,Critical
2023-02-24,Store002,SKU001,36,11.142857142857142,3.230769230769231,Urgent
2023-02-24,Store002,SKU002,32,8.714285714285714,3.672131147540984,Urgent
2023-02-24,Store002,SKU003,81,9.142857142857142,8.859375,Normal
2023-02-24,Store003,SKU001,87,11.285714285714286,7.70886075949367,Normal
2023-02-24,Store003,SKU002,92,12.428571428571429,7.402298850574713,Normal
2023-02-24,Store003,SKU003,28,8.714285714285714,3.213114754098361,Urgent
2023-02-25,Store001,SKU001,51,11.857142857142858,4.301204819277109,Urgent
2023-02-25,Store001,SKU002,40,9.0,4.444444444444445,Urgent
2023-02-25,Store001,SKU003,68,8.571428571428571,7.933333333333334,Normal
2023-02-25,Store002,SKU001,90,12.0,7.5,Normal
2023-02-25,Store002,SKU002,82,10.285714285714286,7.972222222222221,Normal
2023-02-25,Store002,SKU003,40,8.857142857142858,4.516129032258064,Urgent
2023-02-25,Store003,SKU001,43,11.285714285714286,3.810126582278481,Urgent
2023-02-25,Store003,SKU002,36,11.571428571428571,3.111111111111111,Urgent
2023-02-25,Store003,SKU003,16,7.714285714285714,2.074074074074074,Critical
2023-02-26,Store001,SKU001,73,13.285714285714286,5.494623655913978,Urgent
2023-02-26,Store001,SKU002,81,7.285714285714286,11.117647058823529,Normal
2023-02-26,Store001,SKU003,61,7.428571428571429,8.211538461538462,Normal
2023-02-26,Store002,SKU001,54,11.142857142857142,4.846153846153847,Urgent
2023-02-26,Store002,SKU002,40,10.285714285714286,3.8888888888888884,Urgent
2023-02-26,Store002,SKU003,65,7.428571428571429,8.75,Normal
2023-02-26,Store003,SKU001,23,10.857142857142858,2.1184210526315788,Critical
2023-02-26,Store003,SKU002,83,13.285714285714286,6.247311827956989,Urgent
2023-02-26,Store003,SKU003,50,7.857142857142857,6.363636363636364,Urgent
2023-02-27,Store001,SKU001,69,12.571428571428571,5.488636363636363,Urgent
2023-02-27,Store001,SKU002,97,7.857142857142857,12.345454545454546,Normal
2023-02-27,Store001,SKU003,97,7.714285714285714,12.574074074074074,Normal
2023-02-27,Store002,SKU001,79,11.857142857142858,6.662650602409638,Urgent
2023-02-27,Store002,SKU002,91,10.0,9.1,Normal
2023-02-27,Store002,SKU003,51,8.0,6.375,Urgent
2023-02-27,Store003,SKU001,32,10.285714285714286,3.1111111111111107,Urgent
2023-02-27,Store003,SKU002,93,13.142857142857142,7.076086956521739,Normal
2023-02-27,Store003,SKU003,34,7.571428571428571,4.490566037735849,Urgent
2023-02-28,Store001,SKU001,39,12.428571428571429,3.1379310344827585,Urgent
2023-02-28,Store001,SKU002,81,9.0,9.0,Normal
2023-02-28,Store001,SKU003,54,7.571428571428571,7.132075471698114,Normal
2023-02-28,Store002,SKU001,10,11.142857142857142,0.8974358974358975,Critical
2023-02-28,Store002,SKU002,87,9.857142857142858,8.826086956521738,Normal
2023-02-28,Store002,SKU003,25,8.0,3.125,Urgent
2023-02-28,Store003,SKU001,60,11.857142857142858,5.0602409638554215,Urgent
2023-02-28,Store003,SKU002,85,12.857142857142858,6.611111111111111,Urgent
2023-02-28,Store003,SKU003,42,7.0,6.0,Urgent
2023-03-01,Store001,SKU001,73,13.142857142857142,5.554347826086957,Urgent
2023-03-01,Store001,SKU002,20,8.714285714285714,2.295081967213115,Critical
2023-03-01,Store001,SKU003,37,7.571428571428571,4.886792452830189,Urgent
2023-03-01,Store002,SKU001,30,13.571428571428571,2.210526315789474,Critical
2023-03-01,Store002,SKU002,41,10.142857142857142,4.042253521126761,Urgent
2023-03-01,Store002,SKU003,14,7.0,2.0,Critical
2023-03-01,Store003,SKU001,52,11.857142857142858,4.385542168674698,Urgent
2023-03-01,Store003,SKU002,95,12.571428571428571,7.556818181818182,Normal
2023-03-01,Store003,SKU003,23,6.428571428571429,3.5777777777777775,Urgent
2023-03-02,Store001,SKU001,41,14.285714285714286,2.8699999999999997,Critical
2023-03-02,Store001,SKU002,77,8.857142857142858,8.693548387096774,Normal
2023-03-02,Store001,SKU003,34,8.142857142857142,4.175438596491229,Urgent
2023-03-02,Store002,SKU001,57,12.0,4.75,Urgent
2023-03-02,Store002,SKU002,40,11.285714285714286,3.5443037974683542,Urgent
2023-03-02,Store002,SKU003,46,7.285714285714286,6.313725490196078,Urgent
2023-03-02,Store003,SKU001,66,12.428571428571429,5.310344827586206,Urgent
2023-03-02,Store003,SKU002,15,10.714285714285714,1.4000000000000001,Critical
2023-03-02,Store003,SKU003,43,7.142857142857143,6.02,Urgent
2023-03-03,Store001,SKU001,58,15.142857142857142,3.8301886792452833,Urgent
2023-03-03,Store001,SKU002,49,8.714285714285714,5.622950819672131,Urgent
2023-03-03,Store001,SKU003,51,8.0,6.375,Urgent
2023-03-03,Store002,SKU001,66,13.428571428571429,4.914893617021277,Urgent
2023-03-03,Store002,SKU002,73,10.714285714285714,6.8133333333333335,Urgent
2023-03-03,Store002,SKU003,61,7.428571428571429,8.211538461538462,Normal
2023-03-03,Store003,SKU001,43,12.142857142857142,3.5411764705882356,Urgent
2023-03-03,Store003,SKU002,59,10.714285714285714,5.506666666666667,Urgent
2023-03-03,Store003,SKU003,66,7.571428571428571,8.716981132075473,Normal
2023-03-04,Store001,SKU001,44,16.285714285714285,2.7017543859649122,Critical
2023-03-04,Store001,SKU002,33,9.428571428571429,3.5,Urgent
2023-03-04,Store001,SKU003,52,7.0,7.428571428571429,Normal
2023-03-04,Store002,SKU001,91,13.857142857142858,6.56701030927835,Urgent
2023-03-04,Store002,SKU002,66,10.142857142857142,6.507042253521127,Urgent
2023-03-04,Store002,SKU003,25,7.285714285714286,3.431372549019608,Urgent
2023-03-04,Store003,SKU001,89,13.285714285714286,6.698924731182795,Urgent
2023-03-04,Store003,SKU002,88,10.142857142857142,8.67605633802817,Normal
2023-03-04,Store003,SKU003,90,7.285714285714286,12.352941176470589,Normal
2023-03-05,Store001,SKU001,37,15.285714285714286,2.420560747663551,Critical
2023-03-05,Store001,SKU002,67,10.142857142857142,6.605633802816902,Urgent
2023-03-05,Store001,SKU003,79,7.285714285714286,10.843137254901961,Normal
2023-03-05,Store002,SKU001,70,15.0,4.666666666666667,Urgent
2023-03-05,Store002,SKU002,71,11.285714285714286,6.291139240506329,Urgent
2023-03-05,Store002,SKU003,13,6.857142857142857,1.8958333333333335,Critical
2023-03-05,Store003,SKU001,59,13.857142857142858,4.257731958762887,Urgent
2023-03-05,Store003,SKU002,68,8.571428571428571,7.933333333333334,Normal
2023-03-05,Store003,SKU003,93,8.857142857142858,10.5,Normal
2023-03-06,Store001,SKU001,18,15.285714285714286,1.1775700934579438,Critical
2023-03-06,Store001,SKU002,54,10.142857142857142,5.323943661971831,Urgent
2023-03-06,Store001,SKU003,53,6.142857142857143,8.627906976744185,Normal
2023-03-06,Store002,SKU001,12,15.857142857142858,0.7567567567567567,Critical
2023-03-06,Store002,SKU002,29,12.428571428571429,2.3333333333333335,Critical
2023-03-06,Store002,SKU003,68,6.285714285714286,10.818181818181818,Normal
2023-03-06,Store003,SKU001,42,13.857142857142858,3.0309278350515463,Urgent
2023-03-06,Store003,SKU002,86,9.714285714285714,8.852941176470589,Normal
2023-03-06,Store003,SKU003,59,8.285714285714286,7.120689655172413,Normal
2023-03-07,Store001,SKU001,60,15.0,4.0,Urgent
2023-03-07,Store001,SKU002,16,9.571428571428571,1.671641791044776,Critical
2023-03-07,Store001,SKU003,83,7.0,11.857142857142858,Normal
2023-03-07,Store002,SKU001,84,15.857142857142858,5.297297297297297,Urgent
2023-03-07,Store002,SKU002,50,12.714285714285714,3.9325842696629216,Urgent
2023-03-07,Store002,SKU003,40,5.857142857142857,6.829268292682928,Urgent
2023-03-07,Store003,SKU001,26,13.285714285714286,1.9569892473118278,Critical
2023-03-07,Store003,SKU002,19,9.0,2.111111111111111,Critical
2023-03-07,Store003,SKU003,30,8.142857142857142,3.68421052631579,Urgent
2023-03-08,Store001,SKU001,86,14.428571428571429,5.96039603960396,Urgent
2023-03-08,Store001,SKU002,27,9.857142857142858,2.7391304347826084,Critical
2023-03-08,Store001,SKU003,89,6.571428571428571,13.543478260869566,Normal
2023-03-08,Store002,SKU001,56,15.142857142857142,3.69811320754717,Urgent
2023-03-08,Store002,SKU002,11,13.857142857142858,0.7938144329896907,Critical
2023-03-08,Store002,SKU003,55,7.142857142857143,7.699999999999999,Normal
2023-03-08,Store003,SKU001,69,15.285714285714286,4.5140186915887845,Urgent
2023-03-08,Store003,SKU002,93,9.714285714285714,9.573529411764707,Normal
2023-03-08,Store003,SKU003,57,8.571428571428571,6.65,Urgent
2023-03-09,Store001,SKU001,45,14.285714285714286,3.15,Urgent
2023-03-09,Store001,SKU002,25,11.142857142857142,2.2435897435897436,Critical
2023-03-09,Store001,SKU003,14,6.571428571428571,2.130434782608696,Critical
2023-03-09,Store002,SKU001,13,16.285714285714285,0.7982456140350878,Critical
2023-03-09,Store002,SKU002,53,12.857142857142858,4.122222222222222,Urgent
2023-03-09,Store002,SKU003,82,6.0,13.666666666666666,Normal
2023-03-09,Store003,SKU001,66,15.142857142857142,4.358490566037736,Urgent
2023-03-09,Store003,SKU002,29,10.714285714285714,2.706666666666667,Critical
2023-03-09,Store003,SKU003,99,7.714285714285714,12.833333333333334,Normal
2023-03-10,Store001,SKU001,13,14.285714285714286,0.9099999999999999,Critical
2023-03-10,Store001,SKU002,44,13.142857142857142,3.347826086956522,Urgent
2023-03-10,Store001,SKU003,84,6.0,14.0,Normal
2023-03-10,Store002,SKU001,45,14.428571428571429,3.118811881188119,Urgent
2023-03-10,Store002,SKU002,67,12.285714285714286,5.453488372093023,Urgent
2023-03-10,Store002,SKU003,58,5.714285714285714,10.15,Normal
2023-03-10,Store003,SKU001,30,16.428571428571427,1.8260869565217392,Critical
2023-03-10,Store003,SKU002,51,10.857142857142858,4.697368421052631,Urgent
2023-03-10,Store003,SKU003,24,7.857142857142857,3.0545454545454547,Urgent
2023-03-11,Store001,SKU001,64,12.428571428571429,5.149425287356322,Urgent
2023-03-11,Store001,SKU002,68,12.571428571428571,5.409090909090909,Urgent
2023-03-11,Store001,SKU003,73,6.285714285714286,11.613636363636363,Normal
2023-03-11,Store002,SKU001,66,13.571428571428571,4.863157894736842,Urgent
2023-03-11,Store002,SKU002,14,11.285714285714286,1.240506329113924,Critical
2023-03-11,Store002,SKU003,30,6.0,5.0,Urgent
2023-03-11,Store003,SKU001,84,15.428571428571429,5.444444444444445,Urgent
2023-03-11,Store003,SKU002,44,9.714285714285714,4.529411764705883,Urgent
2023-03-11,Store003,SKU003,28,8.571428571428571,3.2666666666666666,Urgent
2023-03-12,Store001,SKU001,43,12.285714285714286,3.5,Urgent
2023-03-12,Store001,SKU002,88,15.428571428571429,5.703703703703703,Urgent
2023-03-12,Store001,SKU003,29,6.857142857142857,4.229166666666667,Urgent
2023-03-12,Store002,SKU001,94,13.285714285714286,7.075268817204301,Normal
2023-03-12,Store002,SKU002,58,9.571428571428571,6.059701492537314,Urgent
2023-03-12,Store002,SKU003,89,7.0,12.714285714285714,Normal
2023-03-12,Store003,SKU001,19,14.714285714285714,1.2912621359223302,Critical
2023-03-12,Store003,SKU002,55,10.714285714285714,5.133333333333334,Urgent
2023-03-12,Store003,SKU003,86,7.0,12.285714285714286,Normal
2023-03-13,Store001,SKU001,24,12.857142857142858,1.8666666666666667,Critical
