Date,Store,SKU,SalesQuantity,InventoryLevel,UnitCost,SellingPrice,LeadTime,SupplierID,Category,OrderedDate,OrderedQuantity,OrderStatus
2023-02-04,Store001,SKU002,8,43,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-04,Store001,SKU003,8,96,27.47,32.96,3,SUP003,Books,,0,None
2023-02-04,Store002,SKU001,6,71,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-04,Store002,SKU002,18,88,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-04,Store002,SKU003,15,14,27.47,32.96,3,SUP003,Books,,0,None
2023-02-04,Store003,SKU001,13,77,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-04,Store003,SKU002,10,29,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-04,Store003,SKU003,10,10,27.47,32.96,3,SUP003,Books,,0,None
2023-02-05,Store001,SKU001,18,89,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-05,Store001,SKU002,7,30,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-05,Store001,SKU003,12,19,27.47,32.96,3,SUP003,Books,,0,None
2023-02-05,Store002,SKU001,13,72,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-05,Store002,SKU002,5,10,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-05,Store002,SKU003,6,51,27.47,32.96,3,SUP003,Books,,0,None
2023-02-05,Store003,SKU001,12,39,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-05,Store003,SKU002,6,72,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-05,Store003,SKU003,10,21,27.47,32.96,3,SUP003,Books,,0,None
2023-02-06,Store001,SKU001,11,33,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-06,Store001,SKU002,14,34,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-06,Store001,SKU003,10,62,27.47,32.96,3,SUP003,Books,,0,None
2023-02-06,Store002,SKU001,15,74,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-06,Store002,SKU002,21,48,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-06,Store002,SKU003,10,85,27.47,32.96,3,SUP003,Books,,0,None
2023-02-06,Store003,SKU001,21,50,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-06,Store003,SKU002,10,44,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-06,Store003,SKU003,5,53,27.47,32.96,3,SUP003,Books,,0,None
2023-02-07,Store001,SKU001,6,50,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-07,Store001,SKU002,14,14,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-07,Store001,SKU003,9,66,27.47,32.96,3,SUP003,Books,,0,None
2023-02-07,Store002,SKU001,9,49,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-07,Store002,SKU002,5,51,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-07,Store002,SKU003,6,88,27.47,32.96,3,SUP003,Books,,0,None
2023-02-07,Store003,SKU001,14,10,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-07,Store003,SKU002,10,17,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-07,Store003,SKU003,7,90,27.47,32.96,3,SUP003,Books,2023-01-13,97,Delivered
2023-02-08,Store001,SKU001,15,30,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-08,Store001,SKU002,10,44,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-08,Store001,SKU003,17,44,27.47,32.96,3,SUP003,Books,,0,None
2023-02-08,Store002,SKU001,11,78,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-08,Store002,SKU002,9,74,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-08,Store002,SKU003,11,85,27.47,32.96,3,SUP003,Books,,0,None
2023-02-08,Store003,SKU001,9,40,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-08,Store003,SKU002,8,96,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-08,Store003,SKU003,4,75,27.47,32.96,3,SUP003,Books,,0,None
2023-02-09,Store001,SKU001,8,35,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-09,Store001,SKU002,10,40,69.57,144.82,5,SUP002,Clothing,2023-01-12,81,Delivered
2023-02-09,Store001,SKU003,19,63,27.47,32.96,3,SUP003,Books,,0,None
2023-02-09,Store002,SKU001,13,91,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-09,Store002,SKU002,8,75,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-09,Store002,SKU003,6,71,27.47,32.96,3,SUP003,Books,,0,None
2023-02-09,Store003,SKU001,16,85,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-09,Store003,SKU002,11,98,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-09,Store003,SKU003,6,43,27.47,32.96,3,SUP003,Books,,0,None
2023-02-10,Store001,SKU001,8,68,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-10,Store001,SKU002,5,30,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-10,Store001,SKU003,7,94,27.47,32.96,3,SUP003,Books,2023-02-02,33,Delivered
2023-02-10,Store002,SKU001,11,93,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-10,Store002,SKU002,5,51,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-10,Store002,SKU003,11,72,27.47,32.96,3,SUP003,Books,,0,None
2023-02-10,Store003,SKU001,8,34,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-10,Store003,SKU002,11,26,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-10,Store003,SKU003,13,51,27.47,32.96,3,SUP003,Books,2023-01-27,62,Delivered
2023-02-11,Store001,SKU001,16,94,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-11,Store001,SKU002,13,36,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-11,Store001,SKU003,11,72,27.47,32.96,3,SUP003,Books,,0,None
2023-02-11,Store002,SKU001,24,48,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-11,Store002,SKU002,11,49,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-11,Store002,SKU003,7,59,27.47,32.96,3,SUP003,Books,,0,None
2023-02-11,Store003,SKU001,9,69,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-11,Store003,SKU002,15,88,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-11,Store003,SKU003,7,15,27.47,32.96,3,SUP003,Books,,0,None
2023-02-12,Store001,SKU001,17,37,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-12,Store001,SKU002,6,27,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-12,Store001,SKU003,10,93,27.47,32.96,3,SUP003,Books,,0,None
2023-02-12,Store002,SKU001,7,54,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-12,Store002,SKU002,11,39,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-12,Store002,SKU003,6,86,27.47,32.96,3,SUP003,Books,,0,None
2023-02-12,Store003,SKU001,7,14,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-12,Store003,SKU002,1,55,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-12,Store003,SKU003,9,65,27.47,32.96,3,SUP003,Books,,0,None
2023-02-13,Store001,SKU001,7,56,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-13,Store001,SKU002,11,37,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-13,Store001,SKU003,8,56,27.47,32.96,3,SUP003,Books,,0,None
2023-02-13,Store002,SKU001,3,44,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-13,Store002,SKU002,12,26,69.57,144.82,5,SUP002,Clothing,2023-01-21,57,Delivered
2023-02-13,Store002,SKU003,6,28,27.47,32.96,3,SUP003,Books,,0,None
2023-02-13,Store003,SKU001,10,68,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-13,Store003,SKU002,12,23,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-13,Store003,SKU003,3,85,27.47,32.96,3,SUP003,Books,,0,None
2023-02-14,Store001,SKU001,17,67,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-14,Store001,SKU002,15,78,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-14,Store001,SKU003,9,18,27.47,32.96,3,SUP003,Books,,0,None
2023-02-14,Store002,SKU001,8,85,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-14,Store002,SKU002,10,20,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-14,Store002,SKU003,9,61,27.47,32.96,3,SUP003,Books,,0,None
2023-02-14,Store003,SKU001,9,35,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-14,Store003,SKU002,10,72,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-14,Store003,SKU003,5,86,27.47,32.96,3,SUP003,Books,,0,None
2023-02-15,Store001,SKU001,15,79,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-15,Store001,SKU002,19,88,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-15,Store001,SKU003,12,71,27.47,32.96,3,SUP003,Books,,0,None
2023-02-15,Store002,SKU001,14,96,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-15,Store002,SKU002,7,42,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-15,Store002,SKU003,5,55,27.47,32.96,3,SUP003,Books,,0,None
2023-02-15,Store003,SKU001,9,85,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-15,Store003,SKU002,7,42,69.57,144.82,5,SUP002,Clothing,2023-01-23,35,Delivered
2023-02-15,Store003,SKU003,9,29,27.47,32.96,3,SUP003,Books,,0,None
2023-02-16,Store001,SKU001,14,66,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-16,Store001,SKU002,6,65,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-16,Store001,SKU003,1,23,27.47,32.96,3,SUP003,Books,,0,None
2023-02-16,Store002,SKU001,9,19,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-16,Store002,SKU002,8,31,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-16,Store002,SKU003,20,21,27.47,32.96,3,SUP003,Books,,0,None
2023-02-16,Store003,SKU001,8,30,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-16,Store003,SKU002,13,75,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-16,Store003,SKU003,11,54,27.47,32.96,3,SUP003,Books,,0,None
2023-02-17,Store001,SKU001,5,90,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-17,Store001,SKU002,3,77,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-17,Store001,SKU003,10,62,27.47,32.96,3,SUP003,Books,,0,None
2023-02-17,Store002,SKU001,15,52,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-17,Store002,SKU002,9,45,69.57,144.82,5,SUP002,Clothing,2023-02-03,28,Delivered
2023-02-17,Store002,SKU003,8,22,27.47,32.96,3,SUP003,Books,,0,None
2023-02-17,Store003,SKU001,10,10,305.84,367.01,7,SUP001,Electronics,2023-02-06,14,Delivered
2023-02-17,Store003,SKU002,8,89,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-17,Store003,SKU003,11,56,27.47,32.96,3,SUP003,Books,,0,None
2023-02-18,Store001,SKU001,19,91,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-18,Store001,SKU002,4,89,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-18,Store001,SKU003,11,26,27.47,32.96,3,SUP003,Books,,0,None
2023-02-18,Store002,SKU001,8,74,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-18,Store002,SKU002,4,99,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-18,Store002,SKU003,7,70,27.47,32.96,3,SUP003,Books,,0,None
2023-02-18,Store003,SKU001,12,26,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-18,Store003,SKU002,22,85,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-18,Store003,SKU003,11,75,27.47,32.96,3,SUP003,Books,,0,None
2023-02-19,Store001,SKU001,4,48,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-19,Store001,SKU002,18,13,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-19,Store001,SKU003,12,62,27.47,32.96,3,SUP003,Books,,0,None
2023-02-19,Store002,SKU001,16,50,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-19,Store002,SKU002,13,13,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-19,Store002,SKU003,17,46,27.47,32.96,3,SUP003,Books,,0,None
2023-02-19,Store003,SKU001,13,79,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-19,Store003,SKU002,4,46,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-19,Store003,SKU003,8,99,27.47,32.96,3,SUP003,Books,,0,None
2023-02-20,Store001,SKU001,15,97,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-20,Store001,SKU002,9,54,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-20,Store001,SKU003,10,66,27.47,32.96,3,SUP003,Books,,0,None
2023-02-20,Store002,SKU001,14,37,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-20,Store002,SKU002,6,49,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-20,Store002,SKU003,6,92,27.47,32.96,3,SUP003,Books,,0,None
2023-02-20,Store003,SKU001,17,46,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-20,Store003,SKU002,11,69,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-20,Store003,SKU003,8,57,27.47,32.96,3,SUP003,Books,,0,None
2023-02-21,Store001,SKU001,21,59,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-21,Store001,SKU002,3,46,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-21,Store001,SKU003,4,62,27.47,32.96,3,SUP003,Books,,0,None
2023-02-21,Store002,SKU001,12,38,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-21,Store002,SKU002,8,17,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-21,Store002,SKU003,10,41,27.47,32.96,3,SUP003,Books,,0,None
2023-02-21,Store003,SKU001,9,50,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-21,Store003,SKU002,11,76,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-21,Store003,SKU003,11,47,27.47,32.96,3,SUP003,Books,,0,None
2023-02-22,Store001,SKU001,12,28,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-22,Store001,SKU002,10,22,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-22,Store001,SKU003,9,42,27.47,32.96,3,SUP003,Books,,0,None
2023-02-22,Store002,SKU001,3,74,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-22,Store002,SKU002,5,48,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-22,Store002,SKU003,11,83,27.47,32.96,3,SUP003,Books,,0,None
2023-02-22,Store003,SKU001,10,75,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-22,Store003,SKU002,12,86,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-22,Store003,SKU003,11,69,27.47,32.96,3,SUP003,Books,,0,None
2023-02-23,Store001,SKU001,8,97,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-23,Store001,SKU002,7,71,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-23,Store001,SKU003,4,50,27.47,32.96,3,SUP003,Books,,0,None
2023-02-23,Store002,SKU001,18,10,305.84,367.01,7,SUP001,Electronics,2023-02-07,62,Delivered
2023-02-23,Store002,SKU002,9,32,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-23,Store002,SKU003,8,28,27.47,32.96,3,SUP003,Books,,0,None
2023-02-23,Store003,SKU001,7,76,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-23,Store003,SKU002,18,79,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-23,Store003,SKU003,8,42,27.47,32.96,3,SUP003,Books,,0,None
2023-02-24,Store001,SKU001,7,44,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-24,Store001,SKU002,4,91,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-24,Store001,SKU003,9,23,27.47,32.96,3,SUP003,Books,,0,None
2023-02-24,Store002,SKU001,7,36,305.84,367.01,7,SUP001,Electronics,2023-02-09,75,Delivered
2023-02-24,Store002,SKU002,16,32,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-24,Store002,SKU003,5,81,27.47,32.96,3,SUP003,Books,,0,None
2023-02-24,Store003,SKU001,11,87,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-24,Store003,SKU002,9,92,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-24,Store003,SKU003,4,28,27.47,32.96,3,SUP003,Books,,0,None
2023-02-25,Store001,SKU001,16,51,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-25,Store001,SKU002,12,40,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-25,Store001,SKU003,12,68,27.47,32.96,3,SUP003,Books,,0,None
2023-02-25,Store002,SKU001,14,90,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-25,Store002,SKU002,15,82,69.57,144.82,5,SUP002,Clothing,2023-01-30,32,Delivered
2023-02-25,Store002,SKU003,5,40,27.47,32.96,3,SUP003,Books,,0,None
2023-02-25,Store003,SKU001,12,43,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-25,Store003,SKU002,16,36,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-25,Store003,SKU003,4,16,27.47,32.96,3,SUP003,Books,,0,None
2023-02-26,Store001,SKU001,14,73,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-26,Store001,SKU002,6,81,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-26,Store001,SKU003,4,61,27.47,32.96,3,SUP003,Books,,0,None
2023-02-26,Store002,SKU001,10,54,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-26,Store002,SKU002,13,40,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-26,Store002,SKU003,7,65,27.47,32.96,3,SUP003,Books,,0,None
2023-02-26,Store003,SKU001,10,23,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-26,Store003,SKU002,16,83,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-26,Store003,SKU003,9,50,27.47,32.96,3,SUP003,Books,,0,None
2023-02-27,Store001,SKU001,10,69,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-27,Store001,SKU002,13,97,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-27,Store001,SKU003,12,97,27.47,32.96,3,SUP003,Books,,0,None
2023-02-27,Store002,SKU001,19,79,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-27,Store002,SKU002,4,91,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-27,Store002,SKU003,10,51,27.47,32.96,3,SUP003,Books,,0,None
2023-02-27,Store003,SKU001,13,32,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-27,Store003,SKU002,10,93,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-27,Store003,SKU003,6,34,27.47,32.96,3,SUP003,Books,,0,None
2023-02-28,Store001,SKU001,20,39,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-28,Store001,SKU002,11,81,69.57,144.82,5,SUP002,Clothing,2023-02-27,17,Confirmed
2023-02-28,Store001,SKU003,3,54,27.47,32.96,3,SUP003,Books,,0,None
2023-02-28,Store002,SKU001,7,10,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-28,Store002,SKU002,7,87,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-28,Store002,SKU003,10,25,27.47,32.96,3,SUP003,Books,,0,None
2023-02-28,Store003,SKU001,20,60,305.84,367.01,7,SUP001,Electronics,,0,None
2023-02-28,Store003,SKU002,9,85,69.57,144.82,5,SUP002,Clothing,,0,None
2023-02-28,Store003,SKU003,7,42,27.47,32.96,3,SUP003,Books,,0,None
2023-03-01,Store001,SKU001,17,73,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-01,Store001,SKU002,8,20,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-01,Store001,SKU003,9,37,27.47,32.96,3,SUP003,Books,,0,None
2023-03-01,Store002,SKU001,20,30,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-01,Store002,SKU002,7,41,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-01,Store002,SKU003,4,14,27.47,32.96,3,SUP003,Books,,0,None
2023-03-01,Store003,SKU001,10,52,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-01,Store003,SKU002,10,95,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-01,Store003,SKU003,7,23,27.47,32.96,3,SUP003,Books,,0,None
2023-03-02,Store001,SKU001,16,41,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-02,Store001,SKU002,8,77,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-02,Store001,SKU003,8,34,27.47,32.96,3,SUP003,Books,,0,None
2023-03-02,Store002,SKU001,7,57,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-02,Store002,SKU002,17,40,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-02,Store002,SKU003,10,46,27.47,32.96,3,SUP003,Books,,0,None
2023-03-02,Store003,SKU001,11,66,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-02,Store003,SKU002,5,15,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-02,Store003,SKU003,13,43,27.47,32.96,3,SUP003,Books,2023-02-15,66,Delivered
2023-03-03,Store001,SKU001,13,58,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-03,Store001,SKU002,3,49,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-03,Store001,SKU003,8,51,27.47,32.96,3,SUP003,Books,,0,None
2023-03-03,Store002,SKU001,17,66,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-03,Store002,SKU002,12,73,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-03,Store002,SKU003,6,61,27.47,32.96,3,SUP003,Books,,0,None
2023-03-03,Store003,SKU001,9,43,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-03,Store003,SKU002,9,59,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-03,Store003,SKU003,7,66,27.47,32.96,3,SUP003,Books,,0,None
2023-03-04,Store001,SKU001,24,44,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-04,Store001,SKU002,17,33,69.57,144.82,5,SUP002,Clothing,2023-02-12,16,Delivered
2023-03-04,Store001,SKU003,5,52,27.47,32.96,3,SUP003,Books,,0,None
2023-03-04,Store002,SKU001,17,91,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-04,Store002,SKU002,11,66,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-04,Store002,SKU003,4,25,27.47,32.96,3,SUP003,Books,,0,None
2023-03-04,Store003,SKU001,20,89,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-04,Store003,SKU002,12,88,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-04,Store003,SKU003,2,90,27.47,32.96,3,SUP003,Books,,0,None
2023-03-05,Store001,SKU001,7,37,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-05,Store001,SKU002,11,67,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-05,Store001,SKU003,6,79,27.47,32.96,3,SUP003,Books,,0,None
2023-03-05,Store002,SKU001,18,70,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-05,Store002,SKU002,21,71,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-05,Store002,SKU003,4,13,27.47,32.96,3,SUP003,Books,,0,None
2023-03-05,Store003,SKU001,14,59,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-05,Store003,SKU002,5,68,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-05,Store003,SKU003,20,93,27.47,32.96,3,SUP003,Books,,0,None
2023-03-06,Store001,SKU001,10,18,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-06,Store001,SKU002,13,54,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-06,Store001,SKU003,4,53,27.47,32.96,3,SUP003,Books,2023-02-21,46,Delivered
2023-03-06,Store002,SKU001,25,12,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-06,Store002,SKU002,12,29,69.57,144.82,5,SUP002,Clothing,2023-02-28,20,Shipped
2023-03-06,Store002,SKU003,6,68,27.47,32.96,3,SUP003,Books,,0,None
2023-03-06,Store003,SKU001,13,42,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-06,Store003,SKU002,18,86,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-06,Store003,SKU003,2,59,27.47,32.96,3,SUP003,Books,,0,None
2023-03-07,Store001,SKU001,18,60,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-07,Store001,SKU002,7,16,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-07,Store001,SKU003,9,83,27.47,32.96,3,SUP003,Books,,0,None
2023-03-07,Store002,SKU001,7,84,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-07,Store002,SKU002,9,50,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-07,Store002,SKU003,7,40,27.47,32.96,3,SUP003,Books,,0,None
2023-03-07,Store003,SKU001,16,26,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-07,Store003,SKU002,4,19,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-07,Store003,SKU003,6,30,27.47,32.96,3,SUP003,Books,,0,None
2023-03-08,Store001,SKU001,13,86,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-08,Store001,SKU002,10,27,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-08,Store001,SKU003,6,89,27.47,32.96,3,SUP003,Books,,0,None
2023-03-08,Store002,SKU001,15,56,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-08,Store002,SKU002,15,11,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-08,Store002,SKU003,13,55,27.47,32.96,3,SUP003,Books,,0,None
2023-03-08,Store003,SKU001,24,69,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-08,Store003,SKU002,15,93,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-08,Store003,SKU003,10,57,27.47,32.96,3,SUP003,Books,,0,None
2023-03-09,Store001,SKU001,15,45,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-09,Store001,SKU002,17,25,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-09,Store001,SKU003,8,14,27.47,32.96,3,SUP003,Books,2023-02-09,94,Delivered
2023-03-09,Store002,SKU001,15,13,305.84,367.01,7,SUP001,Electronics,2023-02-24,85,Delivered
2023-03-09,Store002,SKU002,10,53,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-09,Store002,SKU003,2,82,27.47,32.96,3,SUP003,Books,,0,None
2023-03-09,Store003,SKU001,10,66,305.84,367.01,7,SUP001,Electronics,2023-03-05,65,Confirmed
2023-03-09,Store003,SKU002,12,29,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-09,Store003,SKU003,7,99,27.47,32.96,3,SUP003,Books,,0,None
2023-03-10,Store001,SKU001,13,13,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-10,Store001,SKU002,17,44,69.57,144.82,5,SUP002,Clothing,,0,None
2023-03-10,Store001,SKU003,4,84,27.47,32.96,3,SUP003,Books,,0,None
2023-03-10,Store002,SKU001,4,45,305.84,367.01,7,SUP001,Electronics,,0,None
2023-03-10,Store002,SKU002,8,67,69.57,144.82,5,SUP002,Clothing,,0,None
